"date","river","site_code","parameter","value","unit"
"2022-02-16","Santuit River","SR-2","Si_mgl","0.427303787","mg SiO2/L"
"2022-02-23","Santuit River","SR-2","water_temp","45","°F"
"2022-02-23","Santuit River","SR-2","DO%","87.7","% Saturation"
"2022-02-23","Santuit River","SR-2","DO","10.59","mg/L"
"2022-02-23","Santuit River","SR-2","Sp. Cond.","149.2","µS/cm"
"2022-02-23","Santuit River","SR-2","pH","6.93",""
"2022-02-23","Santuit River","SR-2","DOC_mgl","1.324","mg/L"
"2022-02-23","Santuit River","SR-2","TDN_mgl","0.7542","mg N/L"
"2022-02-23","Santuit River","SR-2","NO3_mgl","1.085989761","mg N/L"
"2022-02-23","Santuit River","SR-2","NH4_mgl","0.039364676","mg N/L"
"2022-02-23","Santuit River","SR-2","PO4_ugl","1.478517486","µg P/L"
"2022-02-23","Santuit River","SR-2","Si_mgl","0.321536923","mg SiO2/L"
"2022-03-02","Santuit River","SR-2","water_temp","42.5","°F"
"2022-03-02","Santuit River","SR-2","DO%","89.2","% Saturation"
"2022-03-02","Santuit River","SR-2","DO","11.15","mg/L"
"2022-03-02","Santuit River","SR-2","Sp. Cond.","158.7","µS/cm"
"2022-03-02","Santuit River","SR-2","pH","6.57",""
"2022-03-02","Santuit River","SR-2","DOC_mgl","1.472","mg/L"
"2022-03-02","Santuit River","SR-2","TDN_mgl","0.9372","mg N/L"
"2022-03-02","Santuit River","SR-2","NO3_mgl","0.841518387","mg N/L"
"2022-03-02","Santuit River","SR-2","NH4_mgl","0.041225499","mg N/L"
"2022-03-02","Santuit River","SR-2","PO4_ugl","1.123151802","µg P/L"
"2022-03-02","Santuit River","SR-2","Si_mgl","0.276357299","mg SiO2/L"
"2022-03-09","Santuit River","SR-2","water_temp","44.3","°F"
"2022-03-09","Santuit River","SR-2","DO%","88.1","% Saturation"
"2022-03-09","Santuit River","SR-2","DO","10.73","mg/L"
"2022-03-09","Santuit River","SR-2","Sp. Cond.","168","µS/cm"
"2022-03-09","Santuit River","SR-2","pH","7.3",""
"2022-03-09","Santuit River","SR-2","DOC_mgl","1.613","mg/L"
"2022-03-09","Santuit River","SR-2","TDN_mgl","1.181","mg N/L"
"2022-03-09","Santuit River","SR-2","NO3_mgl","1.143915794","mg N/L"
"2022-03-09","Santuit River","SR-2","NH4_mgl","0.04917152","mg N/L"
"2022-03-09","Santuit River","SR-2","PO4_ugl","2.050436946","µg P/L"
"2022-03-09","Santuit River","SR-2","Si_mgl","0.346453927","mg SiO2/L"
"2022-03-16","Santuit River","SR-2","water_temp","45.9","°F"
"2022-03-16","Santuit River","SR-2","DO%","87","% Saturation"
"2022-03-16","Santuit River","SR-2","DO","10.38","mg/L"
"2022-03-16","Santuit River","SR-2","Sp. Cond.","165.6","µS/cm"
"2022-03-16","Santuit River","SR-2","pH","6.32",""
"2022-03-16","Santuit River","SR-2","DOC_mgl","1.663","mg/L"
"2022-03-16","Santuit River","SR-2","TDN_mgl","1.161","mg N/L"
"2022-03-16","Santuit River","SR-2","NO3_mgl","1.123221129","mg N/L"
"2022-03-16","Santuit River","SR-2","NH4_mgl","0.039997077","mg N/L"
"2022-03-16","Santuit River","SR-2","PO4_ugl","1.989237208","µg P/L"
"2022-03-16","Santuit River","SR-2","Si_mgl","0.37908477","mg SiO2/L"
"2022-03-23","Santuit River","SR-2","water_temp","46.1","°F"
"2022-03-23","Santuit River","SR-2","DO%","87.7","% Saturation"
"2022-03-23","Santuit River","SR-2","DO","10.42","mg/L"
"2022-03-23","Santuit River","SR-2","Sp. Cond.","167.6","µS/cm"
"2022-03-23","Santuit River","SR-2","pH","6.25",""
"2022-03-23","Santuit River","SR-2","DOC_mgl","1.477","mg/L"
"2022-03-23","Santuit River","SR-2","TDN_mgl","0.8807","mg N/L"
"2022-03-23","Santuit River","SR-2","NO3_mgl","1.136681799","mg N/L"
"2022-03-23","Santuit River","SR-2","NH4_mgl","0.039245566","mg N/L"
"2022-03-23","Santuit River","SR-2","PO4_ugl","1.950961172","µg P/L"
"2022-03-23","Santuit River","SR-2","Si_mgl","0.457467004","mg SiO2/L"
"2022-03-30","Santuit River","SR-2","water_temp","43.5","°F"
"2022-03-30","Santuit River","SR-2","DO%","88.5","% Saturation"
"2022-03-30","Santuit River","SR-2","DO","10.9","mg/L"
"2022-03-30","Santuit River","SR-2","Sp. Cond.","173.9","µS/cm"
"2022-03-30","Santuit River","SR-2","pH","6.28",""
"2022-03-30","Santuit River","SR-2","DOC_mgl","1.688","mg/L"
"2022-03-30","Santuit River","SR-2","TDN_mgl","1.039","mg N/L"
"2022-03-30","Santuit River","SR-2","NO3_mgl","1.091984096","mg N/L"
"2022-03-30","Santuit River","SR-2","NH4_mgl","0.038893941","mg N/L"
"2022-03-30","Santuit River","SR-2","PO4_ugl","1.774631832","µg P/L"
"2022-03-30","Santuit River","SR-2","Si_mgl","0.337265531","mg SiO2/L"
"2022-04-06","Santuit River","SR-2","water_temp","49.1","°F"
"2022-04-06","Santuit River","SR-2","DO%","82.6","% Saturation"
"2022-04-06","Santuit River","SR-2","DO","9.44","mg/L"
"2022-04-06","Santuit River","SR-2","Sp. Cond.","170.3","µS/cm"
"2022-04-06","Santuit River","SR-2","pH","6.24",""
"2022-04-06","Santuit River","SR-2","DOC_mgl","2.316","mg/L"
"2022-04-06","Santuit River","SR-2","TDN_mgl","1.135","mg N/L"
"2022-04-06","Santuit River","SR-2","NO3_mgl","1.02669222","mg N/L"
"2022-04-06","Santuit River","SR-2","NH4_mgl","0.044177503","mg N/L"
"2022-04-06","Santuit River","SR-2","PO4_ugl","3.116847632","µg P/L"
"2022-04-06","Santuit River","SR-2","Si_mgl","0.269897335","mg SiO2/L"
"2022-04-13","Santuit River","SR-2","water_temp","52","°F"
"2022-04-13","Santuit River","SR-2","DO%","86.1","% Saturation"
"2022-04-13","Santuit River","SR-2","DO","9.45","mg/L"
"2022-04-13","Santuit River","SR-2","Sp. Cond.","192.6","µS/cm"
"2022-04-13","Santuit River","SR-2","pH","6.16",""
"2022-04-13","Santuit River","SR-2","DOC_mgl","1.328","mg/L"
"2022-04-13","Santuit River","SR-2","TDN_mgl","1.23","mg N/L"
"2022-04-13","Santuit River","SR-2","NO3_mgl","1.523159428","mg N/L"
"2022-04-13","Santuit River","SR-2","NH4_mgl","0.06801903","mg N/L"
"2022-04-13","Santuit River","SR-2","PO4_ugl","2.969791494","µg P/L"
"2022-04-13","Santuit River","SR-2","Si_mgl","0.561217637","mg SiO2/L"
"2022-04-20","Santuit River","SR-2","water_temp","51.1","°F"
"2022-04-20","Santuit River","SR-2","DO%","87.9","% Saturation"
"2022-04-20","Santuit River","SR-2","DO","9.77","mg/L"
"2022-04-20","Santuit River","SR-2","Sp. Cond.","154.2","µS/cm"
"2022-04-20","Santuit River","SR-2","pH","6.29",""
"2022-04-20","Santuit River","SR-2","DOC_mgl","2.185","mg/L"
"2022-04-20","Santuit River","SR-2","TDN_mgl","1.085","mg N/L"
"2022-04-20","Santuit River","SR-2","NO3_mgl","0.992916761","mg N/L"
"2022-04-20","Santuit River","SR-2","NH4_mgl","0.049918407","mg N/L"
"2022-04-20","Santuit River","SR-2","PO4_ugl","3.192142131","µg P/L"
"2022-04-20","Santuit River","SR-2","Si_mgl","0.537885531","mg SiO2/L"
"2022-04-27","Santuit River","SR-2","water_temp","56.2","°F"
"2022-04-27","Santuit River","SR-2","DO%","86.5","% Saturation"
"2022-04-27","Santuit River","SR-2","DO","9.02","mg/L"
"2022-04-27","Santuit River","SR-2","Sp. Cond.","181.7","µS/cm"
"2022-04-27","Santuit River","SR-2","pH","6.29",""
"2022-04-27","Santuit River","SR-2","DOC_mgl","1.945","mg/L"
"2022-04-27","Santuit River","SR-2","TDN_mgl","0.425","mg N/L"
"2022-04-27","Santuit River","SR-2","NO3_mgl","0.277483354","mg N/L"
"2022-04-27","Santuit River","SR-2","NH4_mgl","0.044271083","mg N/L"
"2022-04-27","Santuit River","SR-2","PO4_ugl","4.960360524","µg P/L"
"2022-04-27","Santuit River","SR-2","Si_mgl","0.74280883","mg SiO2/L"
"2022-05-04","Santuit River","SR-2","water_temp","53.3","°F"
"2022-05-04","Santuit River","SR-2","DO%","85.2","% Saturation"
"2022-05-04","Santuit River","SR-2","DO","9.21","mg/L"
"2022-05-04","Santuit River","SR-2","Sp. Cond.","178.6","µS/cm"
"2022-05-04","Santuit River","SR-2","pH","6.26",""
"2022-05-04","Santuit River","SR-2","DOC_mgl","1.818","mg/L"
"2022-05-04","Santuit River","SR-2","TDN_mgl","0.9881","mg N/L"
"2022-05-04","Santuit River","SR-2","NO3_mgl","0.958228713","mg N/L"
"2022-05-04","Santuit River","SR-2","NH4_mgl","0.076065028","mg N/L"
"2022-05-04","Santuit River","SR-2","PO4_ugl","4.846593525","µg P/L"
"2022-05-04","Santuit River","SR-2","Si_mgl","0.398564972","mg SiO2/L"
"2022-05-11","Santuit River","SR-2","water_temp","50.9","°F"
"2022-05-11","Santuit River","SR-2","DO%","85.4","% Saturation"
"2022-05-11","Santuit River","SR-2","DO","9.52","mg/L"
"2022-05-11","Santuit River","SR-2","Sp. Cond.","168.5","µS/cm"
"2022-05-11","Santuit River","SR-2","pH","6.36",""
"2022-05-11","Santuit River","SR-2","DOC_mgl","1.791","mg/L"
"2022-05-11","Santuit River","SR-2","TDN_mgl","1.036","mg N/L"
"2022-05-11","Santuit River","SR-2","NO3_mgl","0.955067491","mg N/L"
"2022-05-11","Santuit River","SR-2","NH4_mgl","0.06558064","mg N/L"
"2022-05-11","Santuit River","SR-2","PO4_ugl","3.180853095","µg P/L"
"2022-05-11","Santuit River","SR-2","Si_mgl","0.421395528","mg SiO2/L"
"2022-05-18","Santuit River","SR-2","water_temp","58.8","°F"
"2022-05-18","Santuit River","SR-2","DO%","84.6","% Saturation"
"2022-05-18","Santuit River","SR-2","DO","8.55","mg/L"
"2022-05-18","Santuit River","SR-2","Sp. Cond.","174.1","µS/cm"
"2022-05-18","Santuit River","SR-2","pH","6.35",""
"2022-05-18","Santuit River","SR-2","DOC_mgl","1.807","mg/L"
"2022-05-18","Santuit River","SR-2","TDN_mgl","0.9332","mg N/L"
"2022-05-18","Santuit River","SR-2","NO3_mgl","0.950717534","mg N/L"
"2022-05-18","Santuit River","SR-2","NH4_mgl","0.101820955","mg N/L"
"2022-05-18","Santuit River","SR-2","PO4_ugl","5.128819155","µg P/L"
"2022-05-18","Santuit River","SR-2","Si_mgl","0.871767366","mg SiO2/L"
"2022-05-25","Santuit River","SR-2","water_temp","57.8","°F"
"2022-05-25","Santuit River","SR-2","DO%","84.1","% Saturation"
"2022-05-25","Santuit River","SR-2","DO","8.61","mg/L"
"2022-05-25","Santuit River","SR-2","Sp. Cond.","173.9","µS/cm"
"2022-05-25","Santuit River","SR-2","pH","6.26",""
"2022-05-25","Santuit River","SR-2","DOC_mgl","1.268","mg/L"
"2022-05-25","Santuit River","SR-2","TDN_mgl","0.489","mg N/L"
"2022-05-25","Santuit River","SR-2","NO3_mgl","0.96370545","mg N/L"
"2022-05-25","Santuit River","SR-2","NH4_mgl","0.071983425","mg N/L"
"2022-05-25","Santuit River","SR-2","PO4_ugl","4.592674911","µg P/L"
"2022-05-25","Santuit River","SR-2","Si_mgl","0.878137051","mg SiO2/L"
"2022-06-01","Santuit River","SR-2","water_temp","59.9","°F"
"2022-06-01","Santuit River","SR-2","DO%","82.1","% Saturation"
"2022-06-01","Santuit River","SR-2","DO","8.18","mg/L"
"2022-06-01","Santuit River","SR-2","Sp. Cond.","177.2","µS/cm"
"2022-06-01","Santuit River","SR-2","pH","6.29",""
"2022-06-01","Santuit River","SR-2","DOC_mgl","2.065","mg/L"
"2022-06-01","Santuit River","SR-2","TDN_mgl","1.032","mg N/L"
"2022-06-01","Santuit River","SR-2","NO3_mgl","0.964992908","mg N/L"
"2022-06-01","Santuit River","SR-2","NH4_mgl","0.060538389","mg N/L"
"2022-06-01","Santuit River","SR-2","PO4_ugl","4.026215333","µg P/L"
"2022-06-01","Santuit River","SR-2","Si_mgl","0.831202002","mg SiO2/L"
"2022-06-08","Santuit River","SR-2","water_temp","60.6","°F"
"2022-06-08","Santuit River","SR-2","DO%","75.9","% Saturation"
"2022-06-08","Santuit River","SR-2","DO","7.51","mg/L"
"2022-06-08","Santuit River","SR-2","Sp. Cond.","154.2","µS/cm"
"2022-06-08","Santuit River","SR-2","pH","6.21",""
"2022-06-08","Santuit River","SR-2","DOC_mgl","3.025","mg/L"
"2022-06-08","Santuit River","SR-2","TDN_mgl","0.9953","mg N/L"
"2022-06-08","Santuit River","SR-2","NO3_mgl","0.869513335","mg N/L"
"2022-06-08","Santuit River","SR-2","NH4_mgl","0.075759367","mg N/L"
"2022-06-08","Santuit River","SR-2","PO4_ugl","7.958860673","µg P/L"
"2022-06-08","Santuit River","SR-2","Si_mgl","0.442922054","mg SiO2/L"
"2022-06-15","Santuit River","SR-2","water_temp","62.7","°F"
"2022-06-15","Santuit River","SR-2","DO%","81.7","% Saturation"
"2022-06-15","Santuit River","SR-2","DO","7.88","mg/L"
"2022-06-15","Santuit River","SR-2","Sp. Cond.","172.9","µS/cm"
"2022-06-15","Santuit River","SR-2","pH","6.37",""
"2022-06-15","Santuit River","SR-2","DOC_mgl","2.058","mg/L"
"2022-06-15","Santuit River","SR-2","TDN_mgl","1.021","mg N/L"
"2022-06-15","Santuit River","SR-2","NO3_mgl","0.902361617","mg N/L"
"2022-06-15","Santuit River","SR-2","NH4_mgl","0.0535013","mg N/L"
"2022-06-15","Santuit River","SR-2","PO4_ugl","3.634738786","µg P/L"
"2022-06-15","Santuit River","SR-2","Si_mgl","1.286438875","mg SiO2/L"
"2022-06-22","Santuit River","SR-2","water_temp","59.6","°F"
"2022-06-22","Santuit River","SR-2","DO%","82.2","% Saturation"
"2022-06-22","Santuit River","SR-2","DO","8.23","mg/L"
"2022-06-22","Santuit River","SR-2","Sp. Cond.","171.4","µS/cm"
"2022-06-22","Santuit River","SR-2","pH","6.3",""
"2022-06-22","Santuit River","SR-2","DOC_mgl","1.96","mg/L"
"2022-06-22","Santuit River","SR-2","TDN_mgl","1.057","mg N/L"
"2022-06-22","Santuit River","SR-2","NO3_mgl","0.962643734","mg N/L"
"2022-06-22","Santuit River","SR-2","NH4_mgl","0.049787409","mg N/L"
"2022-06-22","Santuit River","SR-2","PO4_ugl","3.150740132","µg P/L"
"2022-06-22","Santuit River","SR-2","Si_mgl","1.082067281","mg SiO2/L"
"2022-06-29","Santuit River","SR-2","water_temp","61.8","°F"
"2022-06-29","Santuit River","SR-2","DO%","82.3","% Saturation"
"2022-06-29","Santuit River","SR-2","DO","8.02","mg/L"
"2022-06-29","Santuit River","SR-2","Sp. Cond.","170","µS/cm"
"2022-06-29","Santuit River","SR-2","pH","6.31",""
"2022-06-29","Santuit River","SR-2","DOC_mgl","1.788","mg/L"
"2022-06-29","Santuit River","SR-2","TDN_mgl","0.9641","mg N/L"
"2022-06-29","Santuit River","SR-2","NO3_mgl","0.948173805","mg N/L"
"2022-06-29","Santuit River","SR-2","NH4_mgl","0.047160567","mg N/L"
"2022-06-29","Santuit River","SR-2","PO4_ugl","3.574890132","µg P/L"
"2022-06-29","Santuit River","SR-2","Si_mgl","1.027247866","mg SiO2/L"
"2022-07-06","Santuit River","SR-2","water_temp","62.9","°F"
"2022-07-06","Santuit River","SR-2","DO%","80.8","% Saturation"
"2022-07-06","Santuit River","SR-2","DO","7.77","mg/L"
"2022-07-06","Santuit River","SR-2","Sp. Cond.","174.8","µS/cm"
"2022-07-06","Santuit River","SR-2","pH","6.32",""
"2022-07-06","Santuit River","SR-2","DOC_mgl","1.741","mg/L"
"2022-07-06","Santuit River","SR-2","TDN_mgl","1.012","mg N/L"
"2022-07-06","Santuit River","SR-2","NO3_mgl","0.927608522","mg N/L"
"2022-07-06","Santuit River","SR-2","NH4_mgl","0.048399296","mg N/L"
"2022-07-06","Santuit River","SR-2","PO4_ugl","3.769209622","µg P/L"
"2022-07-06","Santuit River","SR-2","Si_mgl","1.038743392","mg SiO2/L"
"2022-07-13","Santuit River","SR-2","water_temp","64.1","°F"
"2022-07-13","Santuit River","SR-2","DO%","79.9","% Saturation"
"2022-07-13","Santuit River","SR-2","DO","7.58","mg/L"
"2022-07-13","Santuit River","SR-2","Sp. Cond.","180.6","µS/cm"
"2022-07-13","Santuit River","SR-2","pH","6.29",""
"2022-07-13","Santuit River","SR-2","DOC_mgl","1.827","mg/L"
"2022-07-13","Santuit River","SR-2","TDN_mgl","1.145","mg N/L"
"2022-07-13","Santuit River","SR-2","NO3_mgl","1.06800415","mg N/L"
"2022-07-13","Santuit River","SR-2","NH4_mgl","0.049842566","mg N/L"
"2022-07-13","Santuit River","SR-2","PO4_ugl","3.052783925","µg P/L"
"2022-07-13","Santuit River","SR-2","Si_mgl","1.067472176","mg SiO2/L"
"2022-07-20","Santuit River","SR-2","water_temp","64.1","°F"
"2022-07-20","Santuit River","SR-2","DO%","78.4","% Saturation"
"2022-07-20","Santuit River","SR-2","DO","7.44","mg/L"
"2022-07-20","Santuit River","SR-2","Sp. Cond.","178.7","µS/cm"
"2022-07-20","Santuit River","SR-2","pH","6.29",""
"2022-07-20","Santuit River","SR-2","DOC_mgl","1.786","mg/L"
"2022-07-20","Santuit River","SR-2","TDN_mgl","1.116","mg N/L"
"2022-07-20","Santuit River","SR-2","NO3_mgl","1.112295481","mg N/L"
"2022-07-20","Santuit River","SR-2","NH4_mgl","0.050571095","mg N/L"
"2022-07-20","Santuit River","SR-2","PO4_ugl","2.954691481","µg P/L"
"2022-07-20","Santuit River","SR-2","Si_mgl","1.103132381","mg SiO2/L"
"2022-07-27","Santuit River","SR-2","water_temp","62.8","°F"
"2022-07-27","Santuit River","SR-2","DO%","78","% Saturation"
"2022-07-27","Santuit River","SR-2","DO","7.51","mg/L"
"2022-07-27","Santuit River","SR-2","Sp. Cond.","177.9","µS/cm"
"2022-07-27","Santuit River","SR-2","pH","8.33",""
"2022-07-27","Santuit River","SR-2","DOC_mgl","1.651","mg/L"
"2022-07-27","Santuit River","SR-2","TDN_mgl","1.231","mg N/L"
"2022-07-27","Santuit River","SR-2","NO3_mgl","1.181135741","mg N/L"
"2022-07-27","Santuit River","SR-2","NH4_mgl","0.059127294","mg N/L"
"2022-07-27","Santuit River","SR-2","PO4_ugl","2.9282587","µg P/L"
"2022-07-27","Santuit River","SR-2","Si_mgl","1.248411354","mg SiO2/L"
"2022-08-03","Santuit River","SR-2","water_temp","63.5","°F"
"2022-08-03","Santuit River","SR-2","DO%","77.2","% Saturation"
"2022-08-03","Santuit River","SR-2","DO","7.38","mg/L"
"2022-08-03","Santuit River","SR-2","Sp. Cond.","166.4","µS/cm"
"2022-08-03","Santuit River","SR-2","pH","6.25",""
"2022-08-03","Santuit River","SR-2","DOC_mgl","1.727","mg/L"
"2022-08-03","Santuit River","SR-2","TDN_mgl","1.293","mg N/L"
"2022-08-03","Santuit River","SR-2","NO3_mgl","1.215641669","mg N/L"
"2022-08-03","Santuit River","SR-2","NH4_mgl","0.06213334","mg N/L"
"2022-08-03","Santuit River","SR-2","PO4_ugl","3.109313748","µg P/L"
"2022-08-03","Santuit River","SR-2","Si_mgl","1.611874608","mg SiO2/L"
"2022-08-31","Santuit River","SR-2","water_temp","61.2","°F"
"2022-08-31","Santuit River","SR-2","DO%","76.1","% Saturation"
"2022-08-31","Santuit River","SR-2","DO","7.48","mg/L"
"2022-08-31","Santuit River","SR-2","Sp. Cond.","192.8","µS/cm"
"2022-08-31","Santuit River","SR-2","pH","6.32",""
"2022-08-31","Santuit River","SR-2","DOC_mgl","1.879","mg/L"
"2022-08-31","Santuit River","SR-2","TDN_mgl","1.473","mg N/L"
"2022-08-31","Santuit River","SR-2","NO3_mgl","1.43094027","mg N/L"
"2022-08-31","Santuit River","SR-2","NH4_mgl","0.069620875","mg N/L"
"2022-08-31","Santuit River","SR-2","PO4_ugl","3.443791332","µg P/L"
"2022-08-31","Santuit River","SR-2","Si_mgl","1.624012118","mg SiO2/L"
"2022-09-07","Santuit River","SR-2","water_temp","58.7","°F"
"2022-09-07","Santuit River","SR-2","DO%","79.3","% Saturation"
"2022-09-07","Santuit River","SR-2","DO","8.02","mg/L"
"2022-09-07","Santuit River","SR-2","Sp. Cond.","188.4","µS/cm"
"2022-09-07","Santuit River","SR-2","pH","6.26",""
"2022-09-07","Santuit River","SR-2","DOC_mgl","1.503","mg/L"
"2022-09-07","Santuit River","SR-2","TDN_mgl","1.473","mg N/L"
"2022-09-07","Santuit River","SR-2","NO3_mgl","1.468438597","mg N/L"
"2022-09-07","Santuit River","SR-2","NH4_mgl","0.06006496","mg N/L"
"2022-09-07","Santuit River","SR-2","PO4_ugl","2.984888282","µg P/L"
"2022-09-07","Santuit River","SR-2","Si_mgl","1.638125735","mg SiO2/L"
"2022-09-14","Santuit River","SR-2","water_temp","59.2","°F"
"2022-09-14","Santuit River","SR-2","DO%","79","% Saturation"
"2022-09-14","Santuit River","SR-2","DO","7.94","mg/L"
"2022-09-14","Santuit River","SR-2","Sp. Cond.","184.1","µS/cm"
"2022-09-14","Santuit River","SR-2","pH","6.37",""
"2022-09-14","Santuit River","SR-2","DOC_mgl","1.798","mg/L"
"2022-09-14","Santuit River","SR-2","TDN_mgl","1.374","mg N/L"
"2022-09-14","Santuit River","SR-2","NO3_mgl","1.365743594","mg N/L"
"2022-09-14","Santuit River","SR-2","NH4_mgl","0.084088044","mg N/L"
"2022-09-14","Santuit River","SR-2","PO4_ugl","3.026387823","µg P/L"
"2022-09-14","Santuit River","SR-2","Si_mgl","1.190472298","mg SiO2/L"
"2022-09-21","Santuit River","SR-2","water_temp","56.6","°F"
"2022-09-21","Santuit River","SR-2","DO%","79.8","% Saturation"
"2022-09-21","Santuit River","SR-2","DO","8.26","mg/L"
"2022-09-21","Santuit River","SR-2","Sp. Cond.","190.2","µS/cm"
"2022-09-21","Santuit River","SR-2","pH","6.52",""
"2022-09-21","Santuit River","SR-2","DOC_mgl","1.534","mg/L"
"2022-09-21","Santuit River","SR-2","TDN_mgl","1.432","mg N/L"
"2022-09-21","Santuit River","SR-2","NO3_mgl","1.419898296","mg N/L"
"2022-09-21","Santuit River","SR-2","NH4_mgl","0.058157454","mg N/L"
"2022-09-21","Santuit River","SR-2","PO4_ugl","1.866682954","µg P/L"
"2022-09-21","Santuit River","SR-2","Si_mgl","1.144419977","mg SiO2/L"
"2022-09-28","Santuit River","SR-2","water_temp","54.8","°F"
"2022-09-28","Santuit River","SR-2","DO%","80.2","% Saturation"
"2022-09-28","Santuit River","SR-2","DO","8.51","mg/L"
"2022-09-28","Santuit River","SR-2","Sp. Cond.","185.8","µS/cm"
"2022-09-28","Santuit River","SR-2","pH","6.53",""
"2022-09-28","Santuit River","SR-2","DOC_mgl","1.856","mg/L"
"2022-09-28","Santuit River","SR-2","TDN_mgl","1.362","mg N/L"
"2022-09-28","Santuit River","SR-2","NO3_mgl","1.298813117","mg N/L"
"2022-09-28","Santuit River","SR-2","NH4_mgl","0.067166398","mg N/L"
"2022-09-28","Santuit River","SR-2","PO4_ugl","2.788378521","µg P/L"
"2022-09-28","Santuit River","SR-2","Si_mgl","1.005550813","mg SiO2/L"
"2022-10-05","Santuit River","SR-2","water_temp","55.4","°F"
"2022-10-05","Santuit River","SR-2","DO%","79.8","% Saturation"
"2022-10-05","Santuit River","SR-2","DO","8.4","mg/L"
"2022-10-05","Santuit River","SR-2","Sp. Cond.","178.6","µS/cm"
"2022-10-05","Santuit River","SR-2","pH","6.29",""
"2022-10-05","Santuit River","SR-2","DOC_mgl","2.44","mg/L"
"2022-10-05","Santuit River","SR-2","TDN_mgl","1.217","mg N/L"
"2022-10-05","Santuit River","SR-2","NO3_mgl","1.101940266","mg N/L"
"2022-10-05","Santuit River","SR-2","NH4_mgl","0.095385995","mg N/L"
